company,url,flag,industry,size
MATCH.COM LATAM LIMITED,https://uk.match.com/,,Other information technology service activities,Large (turnover >£36m or public co.)
IDEAGEN SOFTWARE LIMITED,https://www.ideagen.com/,,Business and domestic software development,Large (turnover >£36m or public co.)
"BULLHORN, INTERNATIONAL LIMITED",https://www.bullhorn.com/uk/,,Other information service activities n.e.c.,Large (turnover >£36m or public co.)
INFOR (MIDLANDS IV) LIMITED,https://www.infor.com/en-gb,,Business and domestic software development,Large (turnover >£36m or public co.)
THALES DIS CPL UK LIMITED,https://www.thalesgroup.com/en/,,Other information technology service activities,Large (turnover >£36m or public co.)
SNOWFLAKE COMPUTING U.K. LIMITED,https://www.snowflake.com/en/,,"Data processing, hosting and related activities",Large (turnover >£36m or public co.)
WBTVPUK PICTURES LIMITED,https://www.wbitvp.com/,,Television programme production activities,Large (turnover >£36m or public co.)
KALTURA EUROPE LIMITED,https://corp.kaltura.com/,,Video distribution activities,Large (turnover >£36m or public co.)
POSITIVE SOLUTIONS LIMITED,https://positive-solutions.co.uk/,,Other information technology service activities,Large (turnover >£36m or public co.)
EYEZON TECH LIMITED,https://www.eyezon.com/,,Other software publishing,Large (turnover >£36m or public co.)
PXP SOLUTIONS LIMITED,https://www.pxp.io/,,Information technology consultancy activities,Large (turnover >£36m or public co.)
SWORD CHARTERIS LIMITED,https://www.sword-group.com/,,Information technology consultancy activities,Large (turnover >£36m or public co.)
IDEAGEN LIMITED,https://www.ideagen.com/,,Business and domestic software development,Large (turnover >£36m or public co.)
TRAYPORT LIMITED,https://trayport.com:443/,,Other software publishing,Large (turnover >£36m or public co.)
CSC DIGITAL BRAND SERVICES (UK) LIMITED,https://www.cscdbs.com/en/,,Other information technology service activities,Large (turnover >£36m or public co.)
ELEVEN FILM LIMITED,https://www.elevenfilm.com/,,Television programme production activities,Large (turnover >£36m or public co.)
CREATIVE TECHNOLOGIES LTD,https://ct-group.com/uk/,,Wired telecommunications activities,Large (turnover >£36m or public co.)
BFI TRUST,https://www.bfi.org.uk/,,Motion picture production activities,Large (turnover >£36m or public co.)
CITYFIBRE LIMITED,https://cityfibre.com/,,Other telecommunications activities,Large (turnover >£36m or public co.)
HISCOX DEDICATED CORPORATE MEMBER LIMITED.,https://www.hiscox.co.uk/,,Non-life insurance,Large (turnover >£36m or public co.)
HANNOVER RE HOLDINGS (UK) LIMITED,https://www.hannover-re.com/en/local-offices/europe/united-kingdom/life-and-health/,,Activities of financial services holding companies,Large (turnover >£36m or public co.)
SANTANDER ISA MANAGERS LIMITED,https://www.santanderassetmanagement.co.uk/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
XEINADIN MEMBER GP LIMITED,https://www.xeinadin.com/,,Activities of financial services holding companies,Large (turnover >£36m or public co.)
CAE TECHNOLOGY HOLDINGS LIMITED,https://boxxe.com/?ref=thisiscae.com,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
NOVOMATIC UK LTD,https://www.novomatic.com/en,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
SCHRODER UNIT TRUSTS LIMITED,https://www.schroders.com/en/global/individual/,,Activities of unit trusts,Large (turnover >£36m or public co.)
MONTAGU (FUNDING V) LIMITED,https://montagu.com/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
AEGON ASSET MANAGEMENT UK PLC,https://www.aegonam.com/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
SUN LIFE FINANCIAL OF CANADA (U.K.) OVERSEAS INVESTMENTS LIMITED,https://www.sunlife.com/en/,,Other activities auxiliary to insurance and pension funding,Large (turnover >£36m or public co.)
LOCAL PENSIONS PARTNERSHIP ADMINISTRATION LTD,https://www.lppapensions.co.uk/,,Other activities auxiliary to insurance and pension funding,Large (turnover >£36m or public co.)
BIDFRESH HOLDINGS LIMITED,https://www.bidfresh.co.uk/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
JPMORGAN ASSET MANAGEMENT (UK) LIMITED,https://am.jpmorgan.com/gb/en/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
ADVENT INTERNATIONAL LTD,https://www.adventinternational.com/,,Activities of venture and development capital companies,Large (turnover >£36m or public co.)
TAMESIS DUAL LIMITED,https://www.tamesisreins.com/uk-en,,Non-life insurance,Large (turnover >£36m or public co.)
TRAVELPORT GLOBAL LIMITED,https://www.travelport.com/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
CONDUIT VENTURES GENERAL PARTNER II LIMITED,https://www.conduit-ventures.com/,,Activities of venture and development capital companies,Large (turnover >£36m or public co.)
ANDWIS GROUP LIMITED,https://www.andwis.com/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
REVOLUTION COMPANY (ESSEX) LIMITED,https://www.revolutioncompany.com/,,Other information technology service activities,Small (turnover ≤£10.2m)
HIHO METAL EUROPE LIMITED,https://hihometal.com/kor/group/intro.php,,Wholesale trade of motor vehicle parts and accessories,Medium (turnover ≤£36m)
ASSURED HEALTHCARE SOLUTIONS LTD,https://www.assuredhealthcaresolutions.com/,,Residential nursing care facilities,Medium (turnover ≤£36m)
EPSON (U.K.) LIMITED,https://www.epson.co.uk/en_GB,,"Wholesale of computers, computer peripheral equipment and software",Large (turnover >£36m or public co.)
COLUMBIA FLOORING PLC,https://www.columbiaflooring.co.uk/,,Agents specialized in the sale of other particular products,Large (turnover >£36m or public co.)
CAMURUS LTD,https://www.camurus.uk/,,Agents specialized in the sale of other particular products,Large (turnover >£36m or public co.)
PENNINE FLOORING SUPPLIES LIMITED,http://pennineflooring.com/,,Wholesale of household goods (other than musical instruments) n.e.c.,Large (turnover >£36m or public co.)
PHARMACY@UHB LIMITED,https://www.uhb.nhs.uk/,,Dispensing chemist in specialised stores,Large (turnover >£36m or public co.)
SOUTH HOOK GAS COMPANY LTD.,https://www.southhooklng.com/,,Wholesale of other fuels and related products,Large (turnover >£36m or public co.)
FROSTS GARDEN CENTRE LIMITED,https://frostsgardencentres.co.uk/,,Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),Large (turnover >£36m or public co.)
NATURE'S CHOICE CATERING GREENGROCERS LIMITED,https://www.natureschoice.shop/,,Wholesale of fruit and vegetables,Large (turnover >£36m or public co.)
JCB CONSUMER PRODUCTS LIMITED,https://www.jcb.com/en-US/,,Retail sale of games and toys in specialised stores,Large (turnover >£36m or public co.)
LYRECO UK LIMITED,https://www.lyreco.co.uk/en,,Wholesale of other office machinery and equipment,Large (turnover >£36m or public co.)
HUNT'S FOOD GROUP LTD,https://huntsfoodgroup.co.uk/,,"Non-specialised wholesale of food, beverages and tobacco",Large (turnover >£36m or public co.)
VESPER TECHNOLOGIES LIMITED,https://vespertec.com/,,"Wholesale of computers, computer peripheral equipment and software",Large (turnover >£36m or public co.)
AUDIBLE LIMITED,https://www.audible.co.uk/,,Other business support service activities n.e.c.,Large (turnover >£36m or public co.)
HYDAC TECHNOLOGY LIMITED,https://www.hydac.com/en-gb/,,Machining,Large (turnover >£36m or public co.)
PALLETLINE LOGISTICS LIMITED,https://www.palletline.co.uk/,,Activities of distribution holding companies,Large (turnover >£36m or public co.)
DFS FURNITURE HOLDINGS PLC,https://www.dfs.co.uk/,,Activities of head offices,Large (turnover >£36m or public co.)
PARKDEAN RESORTS UK LIMITED,https://www.parkdeanresorts.co.uk/,,Activities of head offices,Large (turnover >£36m or public co.)
THE KITE FACTORY LIMITED,https://thekitefactorymedia.com/,,Advertising agencies,Large (turnover >£36m or public co.)
"MACDERMID ACTIUM, LTD",https://www.macdermid.com/,,Activities of head offices,Large (turnover >£36m or public co.)
PRICELINE.COM BOOKINGS ACQUISITION COMPANY LIMITED,https://www.priceline.com/,,Other business support service activities n.e.c.,Large (turnover >£36m or public co.)
DEMURIS LIMITED,http://demuris.co.uk/,,Research and experimental development on biotechnology,Large (turnover >£36m or public co.)
FUJITSU EMEIA SHARED SERVICES LIMITED,https://global.fujitsu/en-uk,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
ARINI CAPITAL MANAGEMENT LIMITED,https://www.arini.com/,,Fund management activities,Large (turnover >£36m or public co.)
MODULAIRE GROUP HOLDINGS LIMITED,https://www.modulairegroup.com/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
CINTRA SLOVAKIA LTD.,https://www.cintra.org.uk/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
CBA EUROPE LIMITED,https://www.commbank.com.au/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
EUNA UNDERWRITING LTD,https://www.euna.com/,,Activities of insurance agents and brokers,Large (turnover >£36m or public co.)
BAM GROUP (UK) LIMITED,https://www.bam.co.uk,,Activities of construction holding companies,Large (turnover >£36m or public co.)
AIBEL GROUP LIMITED,https://aibel.com/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
FUNDROCK PARTNERS LIMITED,https://www.fundrock.com/fundrock-uk/,,Activities of unit trusts,Large (turnover >£36m or public co.)
THE BOLLINGTON GROUP (HOLDINGS) LIMITED,https://www.bollington.com/,,Non-life insurance,Large (turnover >£36m or public co.)
INNISFREE PARTNERS (SECOND MEMBER) LIMITED,https://www.innisfree.co.uk/,,Fund management activities,Large (turnover >£36m or public co.)
CHARTERHOUSE SYNDICATIONS (XI) LIMITED,https://www.charterhouse.co.uk/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
HMGL LIMITED,https://hmgl.co.uk/,,Activities of financial services holding companies,Large (turnover >£36m or public co.)
SUSSEX PLACE (FOUNDER PARTNER) LIMITED,https://www.spventures.com/,,Activities of venture and development capital companies,Large (turnover >£36m or public co.)
OMERS EUROPE LIMITED,https://www.omers.com/,,Fund management activities,Large (turnover >£36m or public co.)
G4S FINANCE LIMITED,https://www.g4s.com/en-gb,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
A WILDERNESS WAY HOLDINGS LIMITED,https://wildernessway.co.uk/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
ATRATO PARTNERS LIMITED,https://atratogroup.com/,,Financial intermediation not elsewhere classified,Large (turnover >£36m or public co.)
SIGMA 3 (HOLDINGS) LIMITED,https://www.sigma3.co.uk/,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
BOMBARDIER AEROSPACE U.K. LIMITED,https://bombardier.com/en,,Activities of other holding companies n.e.c.,Large (turnover >£36m or public co.)
GUILDFORD CATHEDRAL HILL CENTRE LIMITED,https://www.guildford-cathedral.org/,,Other letting and operating of own or leased real estate,Large (turnover >£36m or public co.)
CIFCO CAPITAL LIMITED,https://cifcocapital.com/,,Buying and selling of own real estate,Large (turnover >£36m or public co.)
TRANSPORT TRAINING  BOARD FOR  NORTHERN  IRELAND,https://transporttraining.org/ttb/,,Other letting and operating of own or leased real estate,Large (turnover >£36m or public co.)
NETWORK RAIL (VY1) LIMITED,https://www.networkrail.co.uk/,,Management of real estate on a fee or contract basis,Large (turnover >£36m or public co.)
EMPIRIC (NORTHGATE HOUSE) LIMITED,https://www.unitegroup.com/,,Other letting and operating of own or leased real estate,Large (turnover >£36m or public co.)
VISION PARK MANAGEMENT LIMITED,https://www.visionparkcambridge.com/,,Buying and selling of own real estate,Large (turnover >£36m or public co.)
IVCC,https://www.ivcc.com/,,Research and experimental development on biotechnology,Large (turnover >£36m or public co.)
DELTA NEU LIMITED,https://www.delta-neu.co.uk/uk/en,,Engineering design activities for industrial process and production,Large (turnover >£36m or public co.)
LEATHAMS HOLDINGS LTD,https://leathams.com/,,Activities of head offices,Large (turnover >£36m or public co.)
AMENTUM INTERNATIONAL HOLDINGS UK LTD.,https://www.amentum.com/markets/international/united-kingdom/,,Activities of head offices,Large (turnover >£36m or public co.)
VOLT EUROPE HOLDINGS LIMITED,https://www.voltinternational.com/,,Activities of head offices,Large (turnover >£36m or public co.)
XODUS GROUP LIMITED,https://www.xodusgroup.com/,,Engineering related scientific and technical consulting activities,Large (turnover >£36m or public co.)
PLOWMAN CRAVEN LIMITED,https://plowmancraven.com/us/,,Engineering related scientific and technical consulting activities,Large (turnover >£36m or public co.)
CONSULTUS (PEMXQ) LIMITED,https://consultus.com/,,"Other professional, scientific and technical activities n.e.c.",Large (turnover >£36m or public co.)
FUTURE ELECTRONICS MANAGEMENT SERVICES LIMITED,https://www.futureelectronics.com/,,Activities of head offices,Large (turnover >£36m or public co.)
INZPIRE GROUP LIMITED,https://www.inzpire.com/,,Activities of head offices,Large (turnover >£36m or public co.)
PORTHAVEN FINANCE LIMITED,https://porthaven.co.uk/,,Activities of head offices,Large (turnover >£36m or public co.)
MAVENIR IPA UK LIMITED,https://www.mavenir.com/,,"Other professional, scientific and technical activities n.e.c.",Large (turnover >£36m or public co.)
LIGHTFOOT INNOVATIONS LIMITED,https://www.lightfoot.co.uk/,,Activities of head offices,Large (turnover >£36m or public co.)
HINDUJA AUTOMOTIVE LIMITED,https://www.hindujagroup.com/,,Activities of head offices,Large (turnover >£36m or public co.)
GRIMSHAW SERVICES LIMITED,https://grimshaw.global/,,Architectural activities,Large (turnover >£36m or public co.)
INTERNATIONAL MOTORS LIMITED,https://www.internationalmotors.co.uk/,,Activities of head offices,Large (turnover >£36m or public co.)
BLACKPOOL LEISURE AND AMUSEMENT CONSULTANCY LIMITED,https://www.blackpoolpleasurebeach.com/,,specialised design activities,Large (turnover >£36m or public co.)
ALLIANCE SURGICAL PLC,https://www.alliancehealthgroup.co.uk/,,Activities of head offices,Large (turnover >£36m or public co.)
